experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",15,True,active,0.036711,1.970607,0.036711,50.0,0.0,1.79,1.0,1.3,5.0,0.036711,0.424,1.51,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",16,True,active,0.083098,1.951458,0.019088,0.0,0.0,1.76,1.0,1.8,20.0,0.083098,1.627,1.5,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",12,True,active,0.059749,1.976069,0.047352,0.0,0.0,1.34,0.99,1.4,20.0,0.059749,0.939,2.26,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",18,True,active,0.027841,1.985399,0.027841,45.0,0.0,1.69,0.99,1.6,15.0,0.027841,1.004,1.58,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",22,True,active,0.05913,2.026906,0.05913,0.0,0.0,1.81,0.97,1.8,25.0,0.05913,1.774,1.56,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",26,True,active,0.032288,1.907553,0.028576,0.0,0.0,1.51,0.98,1.7,20.0,0.032288,1.408,1.54,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",17,True,active,0.121111,1.964758,0.105072,45.0,0.0,1.51,0.99,1.6,15.0,0.121111,1.296,2.11,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",29,True,active,0.085913,1.939535,0.051915,0.0,0.0,1.58,0.99,1.2,20.0,0.085913,1.244,1.49,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",14,True,active,0.104431,1.919637,0.103249,50.0,0.0,1.58,0.99,1.6,5.0,0.104431,0.521,2.88,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",31,False,miss,0.31361,1.949206,0.155555,30.0,0.0,1.44,1.0,1.4,0.0,0.31361,0.0,1.59,
