experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",1,False,miss,0.218399,1.818924,0.207166,0.0,0.0,1.79,1.0,2.0,0.0,0.218399,0.0,1.53,
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",3,True,active,0.104729,1.913675,0.073937,0.0,0.0,1.23,1.0,1.5,20.0,0.104729,0.747,1.62,
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",4,True,active,0.082505,1.975702,0.082505,20.0,0.0,1.76,0.99,1.7,20.0,0.082505,1.757,1.56,
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",5,True,active,0.069336,2.005655,0.049908,0.0,0.0,1.63,0.95,1.2,25.0,0.069336,1.462,1.61,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",99,True,active,0.125795,1.923852,0.116839,30.0,90.0,1.81,1.0,2.0,15.0,0.125795,1.699,2.27,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",96,True,active,0.139612,1.900428,0.126454,30.0,95.0,1.77,0.99,1.9,15.0,0.139612,1.679,2.83,
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",8,False,miss,0.320112,1.946138,0.137884,35.0,0.0,1.42,0.99,1.4,0.0,0.320112,0.0,1.52,
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",6,True,active,0.132807,1.947909,0.115521,55.0,0.0,1.05,1.0,1.3,5.0,0.132807,0.68,1.65,
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",10,True,active,0.063199,1.944432,0.063199,50.0,0.0,1.38,0.98,1.3,10.0,0.063199,1.118,1.56,
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",97,False,miss,0.385093,1.867211,0.151087,20.0,50.0,1.52,1.0,1.9,0.0,0.385093,0.0,2.9,
