experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,first_plan_ms,ball_out_speed,ball_out_vy,error
exp27_ball_quality,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",80,True,active,0.030953,1.933759,0.030953,50.0,105.0,1.81,1.0,1.5,10.0,0.030953,0.789,1.51,1020.8,7.522,-6.608,
exp27_ball_quality,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",79,True,active,0.109761,1.943228,0.0789,25.0,60.0,1.79,0.99,1.6,20.0,0.109761,1.751,1.64,1150.0,8.196,-1.381,
exp27_ball_quality,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",71,True,active,0.126619,1.976014,0.126619,20.0,80.0,1.78,1.0,1.9,25.0,0.126619,1.555,2.89,2243.0,7.409,-0.161,
exp27_ball_quality,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",83,True,active,0.106131,1.987813,0.106131,40.0,105.0,1.59,1.0,1.5,15.0,0.106131,1.425,1.62,1065.2,8.371,-7.689,
exp27_ball_quality,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",85,True,active,0.076236,1.966502,0.07422,40.0,105.0,1.8,0.99,1.6,10.0,0.076236,1.656,1.53,1067.0,9.615,-8.316,
exp27_ball_quality,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",86,True,active,0.084805,1.952287,0.084805,40.0,105.0,1.78,1.0,1.8,15.0,0.084805,1.657,1.49,1109.7,6.988,-3.76,
exp27_ball_quality,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",82,True,active,0.093209,1.964047,0.093209,30.0,105.0,1.81,0.99,1.7,20.0,0.093209,1.711,1.77,1145.8,8.053,-3.259,
exp27_ball_quality,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",77,True,active,0.09224,1.91121,0.082952,40.0,105.0,1.48,1.0,1.4,15.0,0.09224,1.407,2.53,1956.2,7.308,-5.318,
exp27_ball_quality,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",89,True,active,0.079684,1.937969,0.079684,40.0,105.0,1.79,0.97,1.8,15.0,0.079684,1.784,1.5,1136.7,7.137,-3.114,
exp27_ball_quality,ablationfull__ballspeed9__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 9, ""--no-plot"": null, ""--serve-box"": null}",87,True,active,0.132262,1.950591,0.121873,35.0,100.0,1.78,0.99,1.9,20.0,0.132262,1.465,1.99,1565.3,7.714,-2.567,
