experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,first_plan_ms,ball_out_speed,ball_out_vy,error
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",78,True,active,0.089787,1.905999,0.089787,50.0,0.0,1.0,1.0,1.4,10.0,0.089787,0.698,2.82,2133.2,5.181,-0.563,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",74,True,active,0.122343,1.901216,0.122343,45.0,0.0,1.0,1.0,1.4,5.0,0.122343,0.438,3.02,2362.2,4.844,-3.778,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",88,True,active,0.124178,1.942011,0.098575,25.0,0.0,0.97,1.0,1.3,5.0,0.124178,0.404,1.64,1265.0,5.953,0.338,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",75,False,miss,0.351611,1.912776,0.175695,0.0,0.0,1.0,0.99,1.7,0.0,0.351611,0.0,3.05,2345.2,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",89,True,active,0.092641,1.940914,0.080811,0.0,0.0,0.99,0.87,1.0,10.0,0.092641,0.952,1.72,1104.2,5.915,1.198,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",91,False,miss,0.299081,1.914948,0.186319,0.0,0.0,1.0,1.0,1.6,0.0,0.299081,0.0,1.59,1113.5,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",93,False,miss,0.338777,1.955076,0.173499,20.0,0.0,0.99,0.99,1.3,0.0,0.338777,0.0,1.46,1081.6,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",94,True,active,0.099909,1.953874,0.071361,60.0,0.0,0.97,0.99,0.9,10.0,0.099909,0.472,1.63,1171.7,5.996,-1.652,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",90,False,miss,0.307961,1.93283,0.169104,20.0,0.0,1.0,1.0,1.0,0.0,0.307961,0.0,2.22,1620.4,-1.0,-99.0,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",95,True,active,0.104203,1.940338,0.087376,0.0,0.0,0.99,0.99,1.4,15.0,0.104203,0.711,1.56,1197.0,6.41,0.327,
exp26_tcp_grid,ablationnone__ballspeed7__maxtcp1.0__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--max-tcp"": 1.0, ""--no-plot"": null, ""--serve-box"": null}",96,True,active,0.10504,1.93336,0.097665,50.0,0.0,1.0,1.0,1.2,15.0,0.10504,0.695,1.54,1123.3,6.037,-2.185,
