experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",168,False,miss,0.383845,1.941954,0.16616,0.0,0.0,1.0,0.99,1.3,0.0,0.383845,0.0,2.0,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",166,True,active,0.122576,1.945233,0.114901,45.0,105.0,1.0,1.0,1.2,20.0,0.122576,0.904,2.52,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",173,False,miss,0.390456,1.926964,0.166609,25.0,0.0,1.0,0.98,1.3,0.0,0.390456,0.0,1.54,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",174,True,active,0.12463,1.944693,0.096991,0.0,0.0,1.01,1.0,1.1,20.0,0.12463,0.899,1.56,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",170,False,miss,0.346071,1.924641,0.15798,0.0,0.0,0.99,1.0,1.4,0.0,0.346071,0.0,2.07,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",171,False,miss,0.477472,1.7176,0.368534,0.0,0.0,0.3,0.4,0.2,0.0,0.477472,0.0,2.05,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",175,True,active,0.088636,1.936751,0.03167,0.0,0.0,1.0,0.97,1.1,25.0,0.088636,0.964,1.55,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",164,False,miss,0.33847,1.951748,0.146293,30.0,40.0,0.98,1.0,1.1,0.0,0.33847,0.0,3.12,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",159,False,miss,0.395543,1.838868,0.326617,0.0,0.0,1.0,0.97,1.3,0.0,0.395543,0.0,4.15,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",167,True,active,0.090871,1.963046,0.051979,30.0,65.0,1.0,0.98,1.1,25.0,0.090871,0.895,3.13,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",176,False,miss,0.426917,1.82853,0.37367,0.0,0.0,1.17,0.99,1.0,0.0,0.426917,0.0,1.82,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",178,False,miss,0.37235,1.927466,0.19249,0.0,0.0,1.0,0.99,1.1,0.0,0.37235,0.0,1.57,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",172,False,miss,0.34189,1.956125,0.144364,30.0,105.0,1.0,1.0,1.2,0.0,0.34189,0.0,2.7,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",177,False,miss,0.366151,1.898171,0.293749,0.0,0.0,1.0,1.0,1.2,0.0,0.366151,0.0,1.97,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",181,True,active,0.121472,1.962718,0.102467,50.0,105.0,0.99,0.99,1.0,20.0,0.121472,0.872,1.64,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",183,False,miss,0.36588,1.958186,0.131119,30.0,95.0,1.0,1.0,1.3,0.0,0.36588,0.0,1.74,
exp16_limits_v2,ballspeed7__limitsconfigconfigs_real_robot.yaml__noplot__servebox,"{""--ball-speed"": 7, ""--limits-config"": ""configs/real_robot.yaml"", ""--no-plot"": null, ""--serve-box"": null}",186,False,miss,0.368623,1.940814,0.177338,15.0,0.0,1.01,1.0,1.3,0.0,0.368623,0.0,1.61,
